neighborhood_id,year,diabetes_prev,median_income,poverty_rate,age_65_plus,unemployment_rate,pm25,food_access_index
N10,2023,0.10528274232871054,78415.03488709938,0.06532512869161561,0.24362861934188518,0.07257057028098135,7.884964432724773,0.5888461844684588
N11,2023,0.17966566025912295,68374.90368782583,0.1553203773988688,0.18693779962231846,0.03237979220761901,10.508082472108233,0.3172571006190039
N12,2023,0.14329912807131706,58331.60907976949,0.0867264650974647,0.12322350287051168,0.09708279525631311,13.273930361782806,0.7218276241814354
N13,2023,0.23828555127172485,43615.308529911315,0.12785140852136387,0.2206548849989592,0.06425150740919713,16.957988619945084,0.6786635678788744
N14,2023,0.14166151077319647,62880.73674735047,0.1283618475058249,0.1666770452391141,0.05542590490858368,12.12432603006577,0.7913404633589168
N15,2023,0.10997700024676074,48210.158092380756,0.05681369325095552,0.06818973134483516,0.0752397398073763,6.689900181478379,0.16942188140950337
N16,2023,0.22334786221401498,65828.67906796446,0.3245099662202954,0.15969645442300534,0.08515472323354925,10.245488075642696,0.5802220693617715
N17,2023,0.09414367646613395,73786.14724481653,0.12968078190679438,0.17336961570359516,0.0696509341858804,7.995728639070854,0.7984084699073045
N18,2023,0.13514818630139927,57375.60364956887,0.09709783883550085,0.18682549217852018,0.03304596054626888,10.084543472107384,0.5981762006711593
N19,2023,0.1820843307906717,76288.43348747367,0.18322887630159668,0.1587486520627428,0.08453298897600861,14.170622647051939,0.7115620612703725
N20,2023,0.08075930301921663,60155.28929765071,0.058171463735488815,0.10674431684623137,0.05084325886935997,8.171463393522151,0.5626057394029108
N21,2023,0.2072867402119838,60849.74887345661,0.18707849280497116,0.15647506109704545,0.07459504931478605,10.193423244430361,0.20490668672922568
N22,2023,0.16705701852080124,45909.96909271869,0.13991387109948691,0.09951526285794463,0.07799786189988614,14.592252497031092,0.8437523703394634
N23,2023,0.18279678475060956,56798.35693604688,0.2543508295794966,0.16743337286010557,0.049887420866458816,8.159792009377181,0.5395060627023743
N24,2023,0.15231641193796422,54177.34772188157,0.16192913556628413,0.16802869905249324,0.06009138060460243,11.31081450923905,0.8381292549572683
N25,2023,0.030274411404609528,74243.31203161986,0.046057142208506735,0.05,0.0880295973371782,5.899363904753737,0.5550469196214632
N26,2023,0.16247780300173592,42448.304609109604,0.023861369369398616,0.1870731364102394,0.0827746548090794,8.270468797819841,0.1
N27,2023,0.13603553939490992,51806.33327621276,0.17742628037817826,0.08605442156129356,0.06550079759337467,9.954070452481014,0.7158582999202177
N28,2023,0.15580398221207564,61793.705526212296,0.0818851741382911,0.21982857508322456,0.0552441128091909,9.918086381470204,0.4133464081853607
N29,2023,0.13066501142671627,53350.766232127346,0.08806381001811692,0.15135269700382886,0.1113512544042703,5.884296571205931,0.2772877204246517
N30,2023,0.0635860587087767,82067.55491240413,0.13534734259936937,0.12654636306700418,0.09119714062188229,8.183153380789408,0.9652019427093872
N31,2023,0.1711719357149432,70168.88807008904,0.1158462014298008,0.2678654106632752,0.04182855230989985,12.226286116027921,0.6598585160812984
N32,2023,0.19750922086449493,79526.11934098197,0.2593057837708797,0.16160020745328835,0.0373974638896145,11.37991642881735,0.4644569260495788
N33,2023,0.09826893120724725,90200.80871289935,0.1595574731757916,0.14173392243439456,0.06554040917594725,5.9586211314109105,0.4056771922978697
N34,2023,0.12230906177115775,78006.20861916638,0.10401740047200228,0.10765445086590303,0.07609958257581859,13.557112463988991,0.7437906621330134
N35,2023,0.09688612930741,74940.71528708725,0.09702434380013773,0.08890946666290782,0.1050400095586646,9.031960483473593,0.5498333967089906
N36,2023,0.1276175093130842,79922.91212773586,0.1889361006580462,0.18279438860408037,0.12495007034703251,8.06944530885957,0.7855680256162474
N37,2023,0.1773381634939336,60855.19687345627,0.168801459520428,0.2364234213206266,0.0752350726886887,11.614888237148898,0.8145014674619604
N38,2023,0.1900546635599789,54525.70905685672,0.09125532328626954,0.10775954029894833,0.01,16.168621389820967,0.37935832685566334
N39,2023,0.19254930912144022,56681.19564621342,0.13062306900777554,0.17537033489045503,0.08447211637617891,12.581420465079237,0.48338451228621226
N40,2023,0.16636446371198654,57493.174293203825,0.16978059653418098,0.14756544369082264,0.10822036728059978,11.472924854914755,0.7469755572099634
N41,2023,0.19286615710081428,69943.21903001118,0.23214317002397275,0.16905107793518534,0.0210950415613246,11.199063855257926,0.46972862124163417
N42,2023,0.16827000976857404,52070.74977375365,0.19104548131285654,0.2219141535716818,0.06063814730208185,10.92649903779689,0.9404429889270476
N43,2023,0.23269555512467607,63611.297692328524,0.33211781799262763,0.1882754822815772,0.01,12.260024863313598,0.6762316769765555
N44,2023,0.1508198687124301,79346.29131124119,0.19712269458889708,0.1530772008008113,0.023271052911319028,9.372930228141925,0.4298959091581399
N45,2023,0.1578360985895986,51292.14825292916,0.19120048830944267,0.24349522521757033,0.07184014589468943,6.412350813894447,0.6889205336440282
N46,2023,0.07654191997830959,77949.47229968477,0.10731519669764324,0.1532991416663541,0.06044064584187591,7.64530506075328,0.7296560867687718
N47,2023,0.17675210196621002,58185.77777088327,0.17936727107349193,0.115625391109895,0.046876250990297685,12.167144073483314,0.5254333695816465
N48,2023,0.11453674916343147,85904.45776850107,0.12202546700697783,0.1712342362875943,0.08797772495619269,5.7449028012009045,0.24783823760384477
N49,2023,0.1946900691164729,37115.15528144858,0.23838088723990275,0.13240709270537765,0.13674597857004755,8.307257204027835,0.6369102606394074
N50,2023,0.24008303940336245,83131.64928851814,0.29042650217113863,0.2630751788318199,0.09625098691779427,13.072187577434388,0.7185053898402366
N51,2023,0.11455717611529885,71675.41614249957,0.11141699985700265,0.11909005582888464,0.059898766277671434,9.489446132425215,0.509354390134545
N52,2023,0.1461165336704221,70445.81171185074,0.21687136459993575,0.16442034431459238,0.10432590243165785,6.574932657599485,0.5612681081440564
N53,2023,0.1395688980772703,49247.66519095792,0.02,0.15586596570786504,0.056347574748501494,14.540349229726393,0.7261623369109556
N54,2023,0.251479747644962,44637.19763506192,0.2797864796433932,0.22105168477626766,0.07746293110405847,9.320547703450504,0.408112152655304
N55,2023,0.2313231847636273,54416.8983589342,0.22621240337929302,0.25422931529673043,0.10629730584816566,8.533451734641178,0.3760765133421977
N56,2023,0.12024527054484045,62113.29370366806,0.026209244410600366,0.17615838570923908,0.055571922411039934,8.601890494395274,0.28105938654664087
N57,2023,0.06356114327035244,67704.00159854574,0.11271094122366619,0.1015041582144856,0.01,9.91745528484809,0.9544503193339489
N58,2023,0.07007448005635175,84918.88821821805,0.11800326203896097,0.129889396981911,0.07406322768225071,7.0048436824351255,0.6603583799638931
N59,2023,0.1603367019228295,71491.20417577036,0.2358853256719015,0.15499229617600235,0.05388978749469102,7.366052239730317,0.43462392919202797
N60,2023,0.22277124234842965,56602.8166214771,0.17571558547713245,0.2056792313116625,0.03590463147958965,14.478065706878565,0.5457752797914862
N61,2023,0.12943472283239105,59679.490584773455,0.09769518245965235,0.05,0.08652136189083148,12.2105316912773,0.5437344885763573
N62,2023,0.1857426622720056,61004.86075837308,0.18611574523928695,0.08187270715567287,0.044128419679611154,12.38279403886548,0.3491421153661501
N63,2023,0.04264619976445448,64403.368982499436,0.05503927367636163,0.18332149912167633,0.05893075553107549,5.154604552283471,0.8329478708914343
N64,2023,0.11652391590429315,48981.12634802926,0.09328232940899332,0.17002845986154713,0.09445912048286145,6.952534543064809,0.6123359699695943
N65,2023,0.13686858151267883,66432.24750495859,0.1985173925084201,0.16882207776386127,0.04898916482750033,7.517229338053841,0.6172287766092749
N66,2023,0.0753607323166099,43917.9148202159,0.02,0.1818279902078834,0.08711804523258586,2.9112026933744843,0.3980538590580125
N67,2023,0.16128202558849702,69287.31391507796,0.2940246828798189,0.1610396853837704,0.03815991176312597,9.45131067668548,0.874975283829637
N68,2023,0.09553750232883085,50310.53731313197,0.09405655953448225,0.13586282389089838,0.031400141752238625,10.368010947984386,0.9249356916939121
N69,2023,0.15238163621248121,64846.18909674043,0.13233525485115985,0.1454094365542228,0.013104275739100286,12.649329331441477,0.5844325605974395
N70,2023,0.20632511585832825,57292.80129614061,0.37351752974914026,0.17493764541828433,0.03744626849714447,8.72092721138337,0.8296891418393509
N71,2023,0.1524067019266747,61699.056158066465,0.04932054151778431,0.20596144672876018,0.039955677433830175,15.619893328652637,0.8160096131429297
N72,2023,0.23018187889076053,53290.17156511873,0.2396711453214579,0.16339277552637016,0.08558321025366658,11.454198451883425,0.43072866900182527
N73,2023,0.14392297092363454,50346.75251523807,0.2220972572306813,0.14326123339467295,0.0478905461027401,7.134632261951941,0.6847198131186922
N74,2023,0.08657114213245103,90937.87378864718,0.07527269600220089,0.16121097283363792,0.10236661666246287,9.761075826262855,0.6904743592499467
N75,2023,0.17665729918997083,44064.0970777968,0.1799814968045354,0.15064278674977255,0.08957189987039589,13.562158154694254,1.0
N76,2023,0.1672871095395243,68694.49759820364,0.17280574216075165,0.1697192150788668,0.04940501121567935,11.015451530385073,0.5409197179721941
N77,2023,0.2179817718005759,62526.91464404421,0.24223182749255717,0.10967287173601795,0.09419635683387136,13.951345202019596,0.5763862946017843
N78,2023,0.16424294912682516,28172.17651487108,0.10745246090338972,0.22484972732805547,0.05931395813103353,7.0020933031152675,0.4990450157543565
N79,2023,0.15360977077229218,72609.3003975683,0.18827134977409654,0.1480533950415153,0.04899526764555937,8.824725552868534,0.4155179631002994
N80,2023,0.18271139884275783,84230.63534204163,0.1274375671552062,0.22085792604127483,0.10563948155767354,12.99493269444388,0.5136759374563903
N81,2023,0.07253241794135754,66055.95135504914,0.14830630755263585,0.11481490696349358,0.06973077845164809,6.462880626520592,0.8375358776923127
N82,2023,0.1923965052315918,53030.7405405241,0.16408117591109875,0.17416439357730712,0.052232850788877676,11.760081404425824,0.5050192686754951
N83,2023,0.09631733685110805,73069.45946185866,0.05578142238272758,0.1663189789773206,0.11816786997174854,6.999006026183276,0.46445100589502963
N84,2023,0.15236189363714298,67708.61774488373,0.16257072473577186,0.17753150496367798,0.07467561390442991,11.904164405685309,0.8219399683912446
N85,2023,0.17409697664610102,66147.27985392768,0.133111964176702,0.19362868506013658,0.11699645804685646,9.602098760852279,0.40509413906587166
N86,2023,0.08826842431015221,76606.2100393046,0.14157331852324812,0.05136652269929819,0.08542265031451264,8.394015442138231,0.5818933435391678
N87,2023,0.17896725260590599,64979.70495853522,0.16333497758453464,0.19547259085695198,0.0469354088829047,11.539317394528249,0.5480906644832165
N88,2023,0.11639238518638986,71082.15721331254,0.19307572388091374,0.11322806489777024,0.09257946348525097,8.392109664657855,0.761611559656229
N89,2023,0.1959929502170099,65509.30970102011,0.2786728573756586,0.1488267008814074,0.04952049611645407,9.941741182336802,0.5393640434331449
N90,2023,0.0648290809255431,71999.12852913074,0.036858257409438835,0.1073158790426823,0.027965912352624203,12.850922775920727,0.9421226745163851
N91,2023,0.12227380861067572,58433.261721937924,0.13818247937669925,0.16350260815565906,0.09485634907824571,7.217940597428278,0.647673796546957
N92,2023,0.06359819793536796,74627.96444673644,0.18507659189578918,0.16947908082993718,0.09003138277701422,1.8903031210022885,0.7355750639061815
N93,2023,0.10128245801589347,50188.864753088645,0.021855697220047987,0.18556012997624904,0.10120975635488873,9.587654456116924,0.7905749094405877
N94,2023,0.22598798912251705,84184.17386982968,0.2420440117508833,0.24199822646856967,0.08226382473215677,10.226300916704778,0.27960683762056626
N95,2023,0.15425529522369424,56309.062678050774,0.09097273832786656,0.2685471358748907,0.0547234256270299,10.369614420353457,0.7102970752080935
N96,2023,0.19276162939535366,60654.03669558681,0.26865357283015273,0.1288675319132774,0.06583822365711728,7.772588242905855,0.3359954977558588
N97,2023,0.10701803434164062,50823.46363642072,0.14740742420661115,0.138534888774137,0.03922737060378432,5.781047608984498,0.583378885474261
N98,2023,0.19211051569131768,37429.19438953497,0.20320391745827218,0.16412198764672517,0.016273455016052082,9.07237276885041,0.4495687188818833
N99,2023,0.13707677886655018,64787.61765628771,0.24383153122162013,0.06624137651771277,0.06345078237442252,9.519601613300079,0.7342680152900931
N100,2023,0.1480389262964466,63197.94942356534,0.09736214677828266,0.1440473032166691,0.03611922429589533,13.228021415795794,0.6042623297343884
N101,2023,0.07766377763999303,88517.86028629511,0.14575374303297653,0.12457966165447687,0.014588568221615188,4.590580971232165,0.283172811398902
N102,2023,0.1244620784490264,64006.89976517225,0.18561075162609536,0.08094046489839332,0.08685114942228346,8.550816844949681,0.6293586023971098
N103,2023,0.09138168269429361,84183.30942383136,0.21277875211058722,0.14657346760470838,0.03326423323754138,3.544553796012085,0.45616933615151595
N104,2023,0.13027255577577712,56833.046417584585,0.0808974330994171,0.15343715164538477,0.06230555648876304,9.325432054575764,0.469999483835308
N105,2023,0.14861948979785267,62529.82007950092,0.18093584546985864,0.10548004612785769,0.1023279713923881,9.704235603147215,0.6037699245889695
N106,2023,0.1363234380831042,70623.21634884836,0.1663251291884451,0.20765683169566226,0.06861372495605472,8.162687876078687,0.6723007050412203
N107,2023,0.20222926943503522,42844.10689019007,0.1575991794043566,0.15833850046777698,0.05375649428182381,9.614387465683208,0.22363019090047215
N108,2023,0.2123570580727019,51769.12638388558,0.15649914307987803,0.16799281959987003,0.029169745772221256,13.797123522594102,0.4267650303570998
N109,2023,0.09418585140761172,74541.85800790106,0.17990360533101793,0.12768863450780985,0.11325932677828535,6.41908950473056,0.7838308347220003
N110,2023,0.1390549718915518,75008.73477064467,0.10305658536463486,0.22962326500321645,0.05249860456203141,10.866080887839571,0.6520643677542441
N111,2023,0.24899964062587338,57985.368877941786,0.20675657912118475,0.19967443602761065,0.01,13.913020728634457,0.2675016023928651
N112,2023,0.11835744913628868,75488.19306512485,0.22886935957793084,0.10545167848924009,0.047675571361362454,6.682885994542193,0.5570157939422529
N113,2023,0.191799139900403,55379.48573721388,0.2045762372588538,0.22551543730598042,0.10187051432369867,8.313495920265094,0.5581556252510944
N114,2023,0.15167230148583244,34748.42711668575,0.09358909534526677,0.2082425816548729,0.10846748470644695,6.296953384360234,0.48150714816942114
N115,2023,0.13471477727473083,59603.91364561609,0.16961128111737248,0.1195198240039177,0.07272183133392268,8.578481958787252,0.5971095458243442
N116,2023,0.13953144447467974,68194.26372005549,0.15044955888676564,0.13818070547367156,0.05671170588222507,9.734911122383995,0.5259977940235745
N117,2023,0.2328699934555245,56118.059059993466,0.2619053019353302,0.18804597239706194,0.05113559045912519,12.090863213532206,0.533236102048798
N118,2023,0.11923894602868637,77596.86956379961,0.17587495345386656,0.15463489279978856,0.07343150777430832,5.287371543794502,0.3746465062180389
N119,2023,0.22041145116313537,42091.12490401417,0.16000601663345948,0.2466257499742546,0.12693900438577896,11.914153304322271,0.7001688949888913
N120,2023,0.15067665474800707,32984.13398770892,0.11201283401861847,0.12061081240458806,0.041374572052466516,9.495568544245632,0.5055818844605745
N121,2023,0.2665854920497252,30310.502844363185,0.20235371792822737,0.10636284871300968,0.06717740592333449,16.22224800924992,0.4161230816827153
N122,2023,0.16139020158055106,22045.687158805056,0.12997970446839224,0.21504798174992856,0.11875042362661781,6.311351216642749,0.6993398446473044
N123,2023,0.1829187575755982,53020.3431482992,0.1425836151987105,0.29221716735085174,0.014910890148145402,10.76121898448372,0.6935386343530866
N124,2023,0.15366525385842705,76286.7948740902,0.15685882074296267,0.17540252697520511,0.04825054297734627,10.807380823735322,0.5313615449005179
N125,2023,0.17061764326429518,69323.57834784077,0.12412727647694562,0.17885501969510934,0.059122115589450644,13.378150752316504,0.5897212552823027
N126,2023,0.14906210581354168,33404.512976896774,0.23833450504997944,0.11471338495686906,0.04038700984053541,8.213016117869524,0.8748876186341634
N127,2023,0.27971445625728425,27964.886790319568,0.3696423973561996,0.2128028404533026,0.06669716742387478,9.83531799815114,0.6571108149715313
N128,2023,0.1662260641223452,67816.83642569007,0.19516509101650398,0.18778022330017244,0.06268742043765746,9.407984739078021,0.5697453432692976
N129,2023,0.19935483715329821,57076.375794709784,0.22936390678069452,0.1896778361140431,0.01,11.967702329589283,0.6389472389437549
N130,2023,0.13062158845552801,59719.36865331154,0.12280370828377798,0.21620563599930068,0.08842579386368574,7.681366996529173,0.681410457424907
N131,2023,0.1400511878288131,45425.14898188071,0.05342672846477485,0.12866413877050176,0.08587180417148275,12.85937513612826,0.7026170840194585
N132,2023,0.15547232573675718,70876.43680271995,0.1861324800980471,0.12792592023885238,0.07295767634021821,12.401228575683046,0.7508582659627149
N133,2023,0.180533286939615,77833.70057211965,0.19958126930407447,0.17757241037707916,0.09210450714949281,9.92043622225282,0.4236250697544564
N134,2023,0.102980577218449,57553.99554084354,0.09785681486354855,0.12624108625128092,0.055664439878534464,7.622740237000116,0.5384076940721919
N135,2023,0.18051796145521432,31595.779995693214,0.1649305595161057,0.16006027376811122,0.03548734106795428,11.977737005297215,0.7875140275253116
N136,2023,0.16434131834562643,35886.60203446539,0.096609265500365,0.12154288251063508,0.03180290696673406,12.488424525795246,0.5612347722454393
N137,2023,0.10031388285250277,56032.27738034084,0.02,0.19177090151046133,0.022822248154395826,10.179797890798985,0.6554753875916384
N138,2023,0.09028265554214412,80409.87893757976,0.05838257206166214,0.05,0.06551548634261084,15.401533544532562,0.8477892705878874
N139,2023,0.14353618722187017,63144.891229119385,0.11558546700575667,0.20035612983186551,0.03079361400886594,11.429073308068658,0.7010940318333254
N140,2023,0.2488140789624861,75903.1486124832,0.34317620272377547,0.17962079835893835,0.044731091228775034,9.923277063424017,0.24618481902217632
N141,2023,0.09492038064439698,49579.303033664124,0.12135022933208271,0.13379558010327036,0.06457064616101166,7.5327402028533985,0.8242061334648942
N142,2023,0.187844760644053,60003.10597377296,0.149348977520297,0.1436052641743541,0.06465572051576937,12.475294794002904,0.4265739568578199
N143,2023,0.09448939769936072,50128.25266387115,0.12873917798563347,0.09270645382633926,0.035422264208355064,8.571337379366023,0.7748778361425455
N144,2023,0.1771997168419022,63938.419935028876,0.1635512937957281,0.20254489810839862,0.055878846348018096,11.171394549786669,0.5793556494135007
N145,2023,0.12005478341092982,63980.435240994426,0.10920689396718924,0.05,0.055971625134410875,14.26824440829982,0.7852430804483185
N146,2023,0.16043635630807215,74480.96226886756,0.23652915052643525,0.16443287954807187,0.06591947122216786,8.147044313696949,0.53678542879459
N147,2023,0.15767107105695188,69236.56724656712,0.23427191060181712,0.15302768621595003,0.04649432205445765,10.001583876569791,0.720241349785823
N148,2023,0.09178689539107454,38342.17775799688,0.02,0.13247315752542083,0.023378627222575242,8.475579407058067,0.5704439362365057
N149,2023,0.24561471140414332,53201.2738646548,0.2516727274129522,0.17633723823011602,0.06901423078832485,11.866621432130206,0.37223337644384613
N150,2023,0.07294743288509785,75586.67681130403,0.1446964999425178,0.19352403086206063,0.027844283008795337,5.338723701951807,0.7635779316050058
N151,2023,0.04426826022275604,65646.14289146275,0.08685639119497426,0.11651684593626528,0.09376304353244308,6.431764321398017,0.9285345906511927
N152,2023,0.16700657044503217,46490.68898028197,0.19468743479258682,0.14356907621255077,0.07809562293247028,8.367657993657422,0.5674414187855411
N153,2023,0.142387037421625,60613.78763093582,0.07984687809529689,0.1970412172710063,0.04460359300585244,9.314200253979944,0.4011301250782975
N154,2023,0.22866308977284033,21564.995118070343,0.13662805661798816,0.2806307710806458,0.08353812863694071,9.942218860796816,0.5474218341583464
N155,2023,0.16105380972018443,60336.9883921807,0.1882983380622647,0.10095935923455776,0.09342965084006616,12.146143946323733,0.7436371451415869
N156,2023,0.15846674780494366,66577.13608214591,0.15137316603857928,0.193643061798341,0.07775442401224134,8.937877867176928,0.4852796454206198
N157,2023,0.16837803328358744,61527.8444289298,0.2584314106046631,0.09804464621730496,0.015974242027426797,10.49428252370955,0.6101775403712036
N158,2023,0.1283645325292818,62600.124965556126,0.167076723853595,0.14883988726825975,0.10469590315806246,5.197288064570453,0.4343005950439508
N159,2023,0.10888311615231125,58451.17859776429,0.034976783219208274,0.15120727977839643,0.10984410497184055,10.062659464887885,0.6461401811437367
N160,2023,0.17140560840269742,41097.528522411296,0.10685470143723658,0.14124018098380314,0.05046854709731298,13.844931385011307,0.7115382121450249
N161,2023,0.2556063280423395,43328.13064594452,0.16725533449024033,0.18491108742483925,0.09420447115563799,14.74162205970512,0.3969811616344262
N162,2023,0.15737759094914266,47837.137331844926,0.061969549875976845,0.14829900704465093,0.07399075123339004,12.962003549767307,0.5848097952714955
N163,2023,0.10713238304604943,55202.28715117734,0.16062305945741182,0.11824285491849884,0.1226861616508432,5.177016918645824,0.6369481157791449
N164,2023,0.08197232435094753,90354.0932884446,0.15047598911919985,0.15049804824992527,0.04927663731568718,9.458824954712776,0.874569694935306
N165,2023,0.17850640303970683,26822.0713300574,0.2573403590907428,0.08880214237749275,0.05200043012296755,8.712266739104015,0.7177106539541439
N166,2023,0.2280291288345406,36028.13472174379,0.182352086625736,0.2612154811643426,0.019104779862215683,10.569118502831188,0.4676035644406782
N167,2023,0.1954012788764556,66388.30809289553,0.15134034441910263,0.1279256545477845,0.07463616854613221,15.413044329360229,0.5618192416545402
N168,2023,0.12889109394276255,70796.36913222272,0.05947089294901853,0.11217818115909955,0.07417218833641132,14.452348085607895,0.671122669757132
N169,2023,0.17505880428465148,55304.12954215269,0.14995039837963478,0.09747961330151413,0.078135459790661,12.646999186970227,0.5095819334333839
N170,2023,0.22547979860820141,52949.36778360748,0.1686114760756434,0.13816401319797023,0.058016021561225324,16.299165367499548,0.5505948598508006
N171,2023,0.10141219446062127,54624.89771968167,0.10467207360553885,0.19720959857499684,0.05456327480345691,8.051880885035722,0.8642608064546025
N172,2023,0.05358967120416848,81294.04506770456,0.10797035039829063,0.06667300243196919,0.09022541069510766,7.946110522719988,0.7581251198325537
N173,2023,0.21026826893627157,30448.442734322467,0.21248181368095165,0.09944140353596094,0.08192292357199574,10.042819203509302,0.409212116120671
N174,2023,0.27099540593793836,53894.455306098294,0.19804229198696904,0.16529472265576173,0.07753238941417452,15.929321753546457,0.2871516776577897
N175,2023,0.08309352118503957,84258.18862452936,0.1573049156266249,0.11506079758384359,0.020090591227830308,9.4326388276689,0.7843300223848919
N176,2023,0.12754096482984617,58086.763194336985,0.25578084511731436,0.08744121549742205,0.05963733156461836,6.242819666760643,0.6727263765249936
N177,2023,0.09812530925902131,73303.31085145951,0.12054667444232627,0.05,0.06596844440389484,11.310215655200528,0.6808589509923395
N178,2023,0.05908138671054383,78536.73287733231,0.07502624242456657,0.19401080527252249,0.09577522537433925,4.6642372479804495,0.6639303651837954
N179,2023,0.13661754776205387,52437.302534884926,0.14429341288288478,0.1773838241769168,0.04538314307659343,7.972875762515164,0.6068304834976049
N180,2023,0.14994096967774978,43691.31091705796,0.073992240978037,0.19396866414782518,0.025536178945240316,11.998937502727635,0.6925182585707902
N181,2023,0.1457665927910135,34112.89906814105,0.10257047433650412,0.21970547015236863,0.03056503406580955,8.606787213071836,0.6924121786503793
N182,2023,0.16336744869962302,71750.85763923894,0.1323922779768853,0.13012449026541792,0.10267109585095523,15.216698991392736,0.7957716101563591
N183,2023,0.10128718095655669,61279.77213847536,0.09342139948513514,0.11847777967217174,0.07567542315797272,11.255194662666051,0.8803197185892859
N184,2023,0.09142470838103588,69756.75138804209,0.04478437887681272,0.21259738088614594,0.030058181180567613,8.848086184142945,0.6500400412503389
N185,2023,0.21342643433305086,89935.01234675947,0.3676942989203753,0.19033615295680914,0.05450410143838836,11.603516945441651,0.7775310851747672
N186,2023,0.22305944762066704,55189.98561664212,0.27566479491386253,0.1715035379595701,0.07493229267274182,11.997772756163384,0.6843173221228911
N187,2023,0.10276365841098584,72584.10750704419,0.10679227694171536,0.13208491230269848,0.02699537301084915,11.318503691860679,0.7557873007024228
N188,2023,0.16893867255788078,66866.59299227828,0.2672144703343276,0.15972019905854767,0.08006224966777538,6.724897371582057,0.5225800595051198
N189,2023,0.12010706462691814,70433.06636348667,0.20943714775202008,0.1453016526167909,0.057852022444257994,5.446378759957572,0.5285941598386781
N190,2023,0.17397693849030527,73355.74745279679,0.19026435112745965,0.1850332860690605,0.0614932106154288,10.02118947588453,0.46793577210531057
N191,2023,0.06898554797254014,70482.42630303802,0.17946810610725727,0.18460094239963998,0.044218954719972586,3.539971240386267,0.8194305423507391
N192,2023,0.16053292081597847,52817.438159873935,0.08960569651698155,0.1946739455956997,0.04823962080242611,13.179809152139866,0.7234011899153395
N193,2023,0.1073002796823459,70253.53984800716,0.054383100215962585,0.22059719926932003,0.06783751593701567,8.892168582261391,0.6286776934684501
N194,2023,0.09660466979080606,33356.4715065252,0.17860569680364696,0.10853142459089643,0.01941989142469397,5.432922441346326,0.822537674997985
N195,2023,0.1261343392386708,50561.04909460817,0.25736093969415497,0.1332099268473851,0.01,6.650426680154022,0.8471623240013877
N196,2023,0.14694937805132557,57661.52733094999,0.11161988924565792,0.1680009112926394,0.07505348208502635,13.352196447707382,0.8896998459785852
N197,2023,0.10385715061076994,54603.470313163714,0.0571766619742573,0.1393267419438362,0.06780841519748658,7.108723221368168,0.4085698170209914
N198,2023,0.15099454031494558,65156.81822324828,0.14659433539006841,0.16163984977057932,0.03724513995899792,9.308797857382698,0.4151533711463391
N199,2023,0.10046872314610299,73352.9761668718,0.22246745343066268,0.0676906068880953,0.0321146741942277,5.510412234729763,0.46999521311862036
N200,2023,0.0956409951071712,58748.43045314459,0.04852483462110288,0.11390700934373435,0.029881278837555043,10.621801988196832,0.6138688674072501
N1,2024,0.1793412574623458,49173.9366999412,0.16237746104975787,0.13266599577063673,0.0518503466902184,15.020356270895611,0.8680922103580695
N2,2024,0.1918122857837838,40506.28144608604,0.20808126925154222,0.2005698277245796,0.025552101337421453,12.456332931264582,0.9075863836825105
N3,2024,0.16777449090204904,43161.82790633379,0.08577480252900153,0.21088307334217513,0.06814485932476944,11.65442882571857,0.6681178432800994
N4,2024,0.12371346382149231,65860.43881392216,0.057146951018224174,0.21236588533107242,0.09508769977283321,9.311827767795917,0.5913046100372275
N5,2024,0.2359856066462654,37033.38746166417,0.18599783292124844,0.1886028720857072,0.058134269490020665,13.373060079611509,0.5331845538040119
N6,2024,0.12573067805558155,68469.088888404,0.0786234962915519,0.1588223924562881,0.05476937226291492,10.675923766122825,0.5260946142333283
N7,2024,0.1837689191247847,58027.911064924985,0.20782330200090543,0.13816178813808913,0.011802686977839622,15.248751712616261,0.8762908157380973
N8,2024,0.1962469405838972,40616.059573415725,0.1982795463671636,0.13485126147243284,0.06790461645993179,10.882672387040481,0.5531184399367356
N9,2024,0.13598737461807378,48243.51501620405,0.10166212633786184,0.11419040422593787,0.03504533375308666,9.798465129851934,0.4568480021778496
N10,2024,0.1796982476370808,70230.7809856893,0.25410723087351494,0.13099733793149784,0.06718213501606131,11.499055330908801,0.6944004541838549
N11,2024,0.17779240363792034,61139.32901874131,0.20198776928518056,0.18411244763403287,0.022870127330181067,12.607468193167819,0.7774581674533484
N12,2024,0.16369494436288182,48550.70843732128,0.15265564848133215,0.19416644964055346,0.05372058541261915,13.218934143298036,1.0
N13,2024,0.09601599108428521,48210.209510475266,0.05332687777923574,0.17519092978024378,0.0816468751537843,9.307400878465693,0.8906521326642068
N14,2024,0.2658177559173048,39920.91300415127,0.19850430361221277,0.12970695896205534,0.1115813371862189,15.977546059504355,0.44666868244333036
N15,2024,0.21538750655985245,51756.6429613713,0.21017115208858614,0.14064346751052426,0.05863766346203285,10.07616526162723,0.21606536876046867
N16,2024,0.07820082763909576,59792.433808586444,0.10171905581550783,0.1353438588800114,0.10330896010406443,6.2304793171622315,0.7626410373495954
N17,2024,0.1580017421512115,55815.55604502287,0.1304167882052916,0.19951859480258557,0.07020153883706672,11.711838991658592,0.7936369321065722
N18,2024,0.18017651724781808,55030.374252250156,0.10714342858445747,0.1057424736721101,0.03523768410063134,18.847283275926173,0.8489359161473573
